BA,Macajuba,1125
BA,Macarani,1126
BA,Macaúbas,1127
BA,Macururé,1128
BA,Maiquinique,1129
BA,Mairi,1130
BA,Malhada,1131
BA,Malhada de Pedras,1132
BA,Manoel Vitorino,1133
BA,Maracás,1134
BA,Maragogipe,1135
BA,Maraú,1136
BA,Marcionílio Souza,1137
BA,Mascote,1138
BA,Medeiros Neto,1139
BA,Miguel Calmon,1140
BA,Milagres,1141
BA,Mirangaba,1142
BA,Monte Santo,1143
BA,Morpará,1144
BA,Morro do Chapéu,1145
BA,Mortugaba,1146
BA,Mucugê,1147
BA,Mundo Novo,1148
BA,Muniz Ferreira,1149
BA,Mutuípe,1150
BA,Nazaré,1151
BA,Nilo Peçanha,1152
BA,Nova Canaã,1153
BA,Nova Itarana,1154
BA,Nova Soure,1155
BA,Olindina,1156
BA,Oliveira dos Brejinhos,1157
BA,Ouriçangas,1158
BA,Palmas de Monte Alto,1159
BA,Palmeiras,1160
BA,Paramirim,1161
BA,Paratinga,1162
BA,Paripiranga,1163
BA,Pau Brasil,1164
BA,Paulo Afonso,1165
BA,Pedrão,1166
BA,Pedro Alexandre,1167
BA,Piatã,1168
BA,Pilão Arcado,1169
BA,Pindaí,1170
BA,Pindobaçu,1171
BA,Piripá,1172
BA,Piritiba,1173
BA,Planaltino,1174
BA,Planalto,1175
BA,Poções,1176
BA,Pojuca,1177
BA,Potiraguá,1178
BA,Prado,1179
BA,Presidente Dutra,1180
BA,Presidente Jânio Quadros,1181
BA,Queimadas,1182
BA,Quijingue,1183
BA,Remanso,1184
BA,Retirolândia,1185
BA,Riachão das Neves,1186
BA,Riachão do Jacuípe,1187
BA,Riacho de Santana,1188
BA,Ribeira do Amparo,1189
BA,Ribeira do Pombal,1190
BA,Rio de Contas,1191
BA,Rio do Antônio,1192
BA,Rio do Pires,1193
BA,Rio Real,1194
BA,Rodelas,1195
BA,Ruy Barbosa,1196
BA,Salinas da Margarida,1197
BA,Município Ignorado - Ba,1198
BA,Santa Bárbara,1199
BA,Santa Brígida,1200
BA,Santa Cruz Cabrália,1201
BA,Santa Cruz da Vitória,1202
BA,Santa Inês,1203
BA,Santaluz,1204
BA,Santa Maria da Vitória,1205
BA,Santana,1206
BA,Santanópolis,1207
BA,Santa Terezinha,1208
BA,Santo Amaro,1209
BA,Santo Antônio de Jesus,1210
BA,Santo Estêvão,1211
BA,São Desidério,1212
BA,São Félix,1213
BA,São Felipe,1214
BA,São Gonçalo dos Campos,1215
BA,São Miguel das Matas,1216
BA,São Sebastião do Passé,1217
BA,Sapeaçu,1218
BA,Sátiro Dias,1219
BA,Saúde,1220
BA,Seabra,1221
BA,Sebastião Laranjeiras,1222
BA,Senhor do Bonfim,1223
BA,Sento Sé,1224
BA,Serra Dourada,1225
BA,Serra Preta,1226
BA,Serrinha,1227
BA,Serrolândia,1228
BA,Souto Soares,1229
BA,Tabocas do Brejo Velho,1230
BA,Tanhaçu,1231
BA,Tanquinho,1232
BA,Taperoá,1233
BA,Tapiramutá,1234
BA,Teodoro Sampaio,1235
BA,Teofilândia,1236
BA,Teolândia,1237
BA,Terra Nova,1238
BA,Tremedal,1239
BA,Tucano,1240
BA,Uauá,1241
BA,Ubaitaba,1242
BA,Ubatã,1243
BA,Uibaí,1244
BA,Una,1245
BA,Urandi,1246
BA,Uruçuca,1247
BA,Utinga,1248
BA,Valença,1249
BA,Valente,1250
BA,Várzea do Poço,1251
BA,Vera Cruz,1252
BA,Wagner,1253
BA,Wenceslau Guimarães,1254
BA,Xique-Xique,1255
BA,Lapão,1256
BA,Maetinga,1257
BA,Mansidão,1258
BA,Nordestina,1259
BA,Pé de Serra,1260
BA,Pintadas,1261
BA,Rafael Jambeiro,1262
BA,Santa Luzia,1263
BA,São Gabriel,1264
BA,Tanque Novo,1265
BA,Várzea Nova,1266
BA,Várzea da Roça,1267
BA,Wanderley,1268
BA,Jaborandi,1269
CE,Caucaia,1270
CE,Eusebio,1271
CE,Horizonte,1272
CE,Maracanau,1273
CE,Maranguape,1274
CE,Pacajus,1275
CE,Quixere,1276
CE,São Luis do Curu,1277
CE,Tabuleiro do Norte,1278
CE,Cascavel,1279
CE,Fortaleza,1280
CE,Morada Nova,1281
CE,Catunda,1282
CE,Jijoca de Jericoacoara,1283
CE,Fortim,1284
CE,Ararendá,1285
CE,Itaitinga,1286
CE,Choró,1287
CE,Acarapé,1288
CE,Banabuiú,1289
CE,Barreira,1290
CE,Barroquinha,1291
CE,Chorozinho,1292
CE,Croatá,1293
CE,Deputado Irapuan Pinheiro,1294
CE,Ererê,1295
CE,Graça,1296
CE,Guaiúba,1297
CE,Ibaretama,1298
CE,Ibicuitinga,1299
CE,Ipaporanga,1300
CE,Madalena,1301
CE,Miraíma,1302
CE,Ocara,1303
CE,Pindoretama,1304
CE,Pires Ferreira,1305
CE,Potiretama,1306
CE,Salitre,1307
CE,Tarrafas,1308
CE,Tejuçuoca,1309
CE,Tururu,1310
CE,Abaiara,1311
CE,Acaraú,1312
CE,Acopiara,1313
CE,Aiuaba,1314
CE,Alcântaras,1315
CE,Altaneira,1316
CE,Alto Santo,1317
CE,Antonina do Norte,1318
CE,Apuiarés,1319
CE,Aquiraz,1320
CE,Aracati,1321
CE,Aracoiaba,1322
CE,Araripe,1323
CE,Aratuba,1324
CE,Arneiroz,1325
CE,Assaré,1326
CE,Aurora,1327
CE,Baixio,1328
CE,Barbalha,1329
CE,Barro,1330
CE,Baturité,1331
CE,Beberibe,1332
CE,Bela Cruz,1333
CE,Boa Viagem,1334
CE,Brejo Santo,1335
CE,Camocim,1336
CE,Campos Sales,1337
CE,Canindé,1338
CE,Capistrano,1339
CE,Caridade,1340
CE,Cariré,1341
CE,Caririaçu,1342
CE,Cariús,1343
CE,Carnaubal,1344
CE,Catarina,1345
CE,Cedro,1346
CE,Chaval,1347
CE,Coreaú,1348
CE,Crateús,1349
CE,Crato,1350
CE,Farias Brito,1351
CE,Município Ignorado - Ce,1352
CE,Frecheirinha,1353
CE,General Sampaio,1354
CE,Granja,1355
CE,Granjeiro,1356
CE,Groaíras,1357
CE,Guaraciaba do Norte,1358
CE,Guaramiranga,1359
CE,Hidrolândia,1360
CE,Ibiapina,1361
CE,Icó,1362
CE,Iguatu,1363
CE,Independência,1364
CE,Ipaumirim,1365
CE,Ipu,1366
CE,Ipueiras,1367
CE,Iracema,1368
CE,Irauçuba,1369
CE,Itaiçaba,1370
CE,Itapajé,1371
CE,Itapipoca,1372
CE,Itapiúna,1373
CE,Itatira,1374
CE,Jaguaretama,1375
CE,Jaguaribara,1376
CE,Jaguaribe,1377
CE,Jaguaruana,1378
CE,Jardim,1379
CE,Jati,1380
CE,Juazeiro do Norte,1381
CE,Jucás,1382
CE,Lavras da Mangabeira,1383
CE,Limoeiro do Norte,1384
CE,Marco,1385
CE,Martinópole,1386
CE,Massapê,1387
CE,Mauriti,1388
CE,Meruoca,1389
CE,Milagres,1390
CE,Missão Velha,1391
CE,Mombaça,1392
CE,Monsenhor Tabosa,1393
CE,Moraújo,1394
CE,Morrinhos,1395
CE,Mucambo,1396
CE,Mulungu,1397
CE,Nova Olinda,1398
CE,Nova Russas,1399
CE,Novo Oriente,1400
CE,Orós,1401
CE,Pacatuba,1402
CE,Pacoti,1403
CE,Pacujá,1404
CE,Palhano,1405
CE,Palmácia,1406
CE,Paracuru,1407
CE,Parambu,1408
CE,Paramoti,1409
CE,Pedra Branca,1410
CE,Penaforte,1411
CE,Pentecoste,1412
CE,Pereiro,1413
CE,Piquet Carneiro,1414
CE,Poranga,1415
CE,Porteiras,1416
CE,Potengi,1417
CE,Quixadá,1418
CE,Quixeramobim,1419
CE,Redenção,1420
CE,Reriutaba,1421
CE,Russas,1422
CE,Saboeiro,1423
CE,Santana do Acaraú,1424
CE,Santana do Cariri,1425
CE,Santa Quitéria,1426
CE,São Benedito,1427
CE,São Gonçalo do Amarante,1428
CE,São João do Jaguaribe,1429
CE,Senador Pompeu,1430
CE,Senador Sá,1431
CE,Sobral,1432
CE,Solonópole,1433
CE,Tamboril,1434
CE,Tauá,1435
CE,Tianguá,1436
CE,Trairi,1437
CE,Ubajara,1438
CE,Umari,1439
CE,Uruburetama,1440
CE,Uruoca,1441
CE,Várzea Alegre,1442
CE,Viçosa do Ceará,1443
CE,Amontada,1444
CE,Cruz,1445
CE,Forquilha,1446
CE,Icapuí,1447
CE,Itarema,1448
CE,Milhã,1449
CE,Paraipaba,1450
CE,Quixelô,1451
CE,Umirim,1452
CE,Varjota,1453
CE,Quiterianópolis,1454
DF,Ceilandia,1455
DF,Planaltina,1456
DF,Brasília,1457
DF,Gama,1458
DF,Taguatinga,1459
DF,Sobradinho,1460
ES,Cariacica,1461
ES,Vitória,1462
ES,Vila Velha,1463
ES,Viana,1464
ES,Iconha,1465
ES,Domingos Martins,1466
ES,Aracruz,1467
ES,Linhares,1468
ES,Marechal Floriano,1469
ES,Afonso Claudio,1470
ES,Itapemirim,1471
ES,Guarapari,1472
ES,Ibiraçu,1473
ES,São Mateus,1474
ES,Piuma,1475
ES,Santa Maria de Jetiba,1476
ES,Santa Teresa,1477
ES,Serra,1478
ES,Colatina,1479
ES,Brejetuba,1480
ES,Marataízes,1481
ES,Ponto Belo,1482
ES,São Roque do Canaã,1483
ES,Sooretama,1484
ES,Vila Valério,1485
ES,Governador Lindenberg,1486
ES,Irupi,1487
ES,São Domingos do Norte,1488
ES,Vila Pavão,1489
ES,Alegre,1490
ES,Alfredo Chaves,1491
ES,Anchieta,1492
ES,Apiacá,1493
ES,Atilio Vivacqua,1494
ES,Baixo Guandu,1495
ES,Barra de São Francisco,1496
ES,Boa Esperança,1497
ES,Bom Jesus do Norte,1498
ES,Cachoeiro de Itapemirim,1499
ES,Castelo,1500
ES,Conceição da Barra,1501
ES,Conceição do Castelo,1502
ES,Divino de São Lourenço,1503
ES,Dores do Rio Preto,1504
ES,Ecoporanga,1505
ES,Fundão,1506
ES,Guaçuí,1507
ES,Itaguaçu,1508
ES,Itarana,1509
ES,Iúna,1510
ES,Jerônimo Monteiro,1511
ES,Mantenópolis,1512
ES,Mimoso do Sul,1513
ES,Montanha,1514
ES,Mucurici,1515
ES,Muniz Freire,1516
ES,Muqui,1517
ES,Nova Venécia,1518
ES,Pancas,1519
ES,Pinheiros,1520
ES,Presidente Kennedy,1521
ES,Rio Novo do Sul,1522
ES,Santa Leopoldina,1523
GO,Estrela do Norte,1646
ES,São Gabriel da Palha,1524
ES,São José do Calçado,1525
ES,Município Ignorado - Es,1526
ES,Marilândia,1527
ES,Ibatiba,1528
ES,Rio Bananal,1529
ES,Jaguaré,1530
ES,Pedro Canário,1531
ES,Água Doce do Norte,1532
ES,Alto Rio Novo,1533
ES,João Neiva,1534
ES,Laranja da Terra,1535
ES,Vargem Alta,1536
ES,Venda Nova do Imigrante,1537
ES,Águia Branca,1538
ES,Ibitirama,1539
EX,Holanda,1540
GO,Ceres,1541
GO,Nerópolis,1542
GO,Rio Verde,1543
GO,Trindade,1544
GO,Padre Bernardo,1545
GO,Santo Antônio do Descoberto,1546
GO,Itumbiara,1547
GO,Minaçu,1548
GO,Caldazinha,1549
GO,Jesúpolis,1550
GO,Professor Jamil,1551
GO,Santo Antônio de Goiás,1552
GO,Terezópolis de Goiás,1553
GO,Uirapuru,1554
GO,Buritinópolis,1555
GO,Buriti de Goiás,1556
GO,Guaraíta,1557
GO,Vila Boa,1558
GO,Inaciolândia,1559
GO,Aparecida do Rio Doce,1560
GO,Chapadão do Céu,1561
GO,Perolândia,1562
GO,Cidade Ocidental,1563
GO,Montividiu do Norte,1564
GO,Castelândia,1565
GO,Santo Antônio da Barra,1566
GO,Alto Horizonte,1567
GO,Nova Iguaçu de Goiás,1568
GO,Anapolis,1569
GO,Catalao,1570
GO,Cocalzinho de Goias,1571
GO,Niquelandia,1572
GO,Quirinopolis,1573
GO,Goiânia,1574
GO,Caldas Novas,1575
GO,Bela Vista de Goiás,1576
GO,Alexania,1577
GO,Itapaci,1578
GO,Aparecida de Goiania,1579
GO,Itaberai,1580
GO,Porangatu,1581
GO,Cavalcante,1582
GO,Santa Helena de Goias,1583
GO,Nova Gloria,1584
GO,Abadia de Goiás,1585
GO,Águas Lindas de Goiás,1586
GO,Amaralina,1587
GO,Bonópolis,1588
GO,Novo Gama,1589
GO,Porteirão,1590
GO,Santa Rita do Novo Destino,1591
GO,São Patrício,1592
GO,Valparaíso de Goiás,1593
GO,Vila Propício,1594
GO,Campo Limpo de Goiás,1595
GO,Gameleira de Goiás,1596
GO,Ipiranga de Goiás,1597
GO,Lagoa Santa,1598
GO,Abadiânia,1599
GO,Água Limpa,1600
GO,Aloândia,1601
GO,Alto Paraíso de Goiás,1602
GO,Alvorada do Norte,1603
GO,Amorinópolis,1604
GO,Anhanguera,1605
GO,Anicuns,1606
GO,Aporé,1607
GO,Araçu,1608
GO,Aragarças,1609
GO,Aragoiânia,1610
GO,Aruanã,1611
GO,Aurilândia,1612
GO,Avelinópolis,1613
GO,Baliza,1614
GO,Barro Alto,1615
GO,Bom Jardim de Goiás,1616
GO,Bom Jesus de Goiás,1617
GO,Brazabrantes,1618
GO,Britânia,1619
GO,Buriti Alegre,1620
GO,Cabeceiras,1621
GO,Cachoeira Alta,1622
GO,Cachoeira de Goiás,1623
GO,Caçu,1624
GO,Caiapônia,1625
GO,Campestre de Goiás,1626
GO,Campinorte,1627
GO,Campo Alegre de Goiás,1628
GO,Campos Belos,1629
GO,Carmo do Rio Verde,1630
GO,Caturaí,1631
GO,Divinópolis de Goiás,1632
GO,Córrego do Ouro,1633
GO,Corumbá de Goiás,1634
GO,Corumbaíba,1635
GO,Cristalina,1636
GO,Cristianópolis,1637
GO,Crixás,1638
GO,Cromínia,1639
GO,Cumari,1640
GO,Damianópolis,1641
GO,Damolândia,1642
GO,Davinópolis,1643
GO,Diorama,1644
GO,Edéia,1645
GO,Fazenda Nova,1647
GO,Firminópolis,1648
GO,Flores de Goiás,1649
GO,Formosa,1650
GO,Formoso,1651
GO,Goianápolis,1652
GO,Goiandira,1653
GO,Goianésia,1654
GO,Município Ignorado - Go,1655
GO,Goianira,1656
GO,Goiás,1657
GO,Goiatuba,1658
GO,Guapó,1659
GO,Guarani de Goiás,1660
GO,Heitoraí,1661
GO,Hidrolândia,1662
GO,Hidrolina,1663
GO,Iaciara,1664
GO,Inhumas,1665
GO,Ipameri,1666
GO,Iporá,1667
GO,Israelândia,1668
GO,Itaguaru,1669
GO,Itajá,1670
GO,Itapirapuã,1671
GO,Itapuranga,1672
GO,Itarumã,1673
GO,Itauçu,1674
GO,Ivolândia,1675
GO,Jandaia,1676
GO,Jaraguá,1677
GO,Jataí,1678
GO,Jaupaci,1679
GO,Joviânia,1680
GO,Jussara,1681
GO,Leopoldo de Bulhões,1682
GO,Luziânia,1683
GO,Mairipotaba,1684
GO,Mambaí,1685
GO,Mara Rosa,1686
GO,Marzagão,1687
GO,Paranaiguara,1688
GO,Maurilândia,1689
GO,Mineiros,1690
GO,Moiporá,1691
GO,Monte Alegre de Goiás,1692
GO,Montes Claros de Goiás,1693
GO,Morrinhos,1694
GO,Mossâmedes,1695
GO,Mozarlândia,1696
GO,Mutunópolis,1697
GO,Nazário,1698
GO,Nova América,1699
GO,Nova Aurora,1700
GO,Nova Roma,1701
GO,Nova Veneza,1702
GO,Novo Brasil,1703
GO,Orizona,1704
GO,Ouro Verde de Goiás,1705
GO,Ouvidor,1706
GO,Palmeiras de Goiás,1707
GO,Palmelo,1708
GO,Palminópolis,1709
GO,Panamá,1710
GO,Paraúna,1711
GO,Petrolina de Goiás,1712
GO,Pilar de Goiás,1713
GO,Piracanjuba,1714
GO,Piranhas,1715
GO,Pirenópolis,1716
GO,Pires do Rio,1717
GO,Pontalina,1718
GO,Portelândia,1719
GO,Posse,1720
GO,Rialma,1721
GO,Rianápolis,1722
GO,Rubiataba,1723
GO,Sanclerlândia,1724
GO,Santa Bárbara de Goiás,1725
GO,Santa Cruz de Goiás,1726
GO,Santa Rita do Araguaia,1727
GO,Santa Rosa de Goiás,1728
GO,Santa Tereza de Goiás,1729
GO,Santa Terezinha de Goiás,1730
GO,São Domingos,1731
GO,São Francisco de Goiás,1732
GO,Planaltina,1733
GO,São João D'aliança,1734
GO,São Luís de Montes Belos,1735
GO,São Miguel do Araguaia,1736
GO,São Simão,1737
GO,Serranópolis,1738
GO,Silvânia,1739
GO,Sítio D'abadia,1740
GO,Taquaral de Goiás,1741
GO,Três Ranchos,1742
GO,Turvânia,1743
GO,Uruaçu,1744
GO,Uruana,1745
GO,Urutaí,1746
GO,Varjão,1747
GO,Vianópolis,1748
GO,Acreúna,1749
GO,Mundo Novo,1750
GO,Nova Crixás,1751
GO,Vicentinópolis,1752
GO,Americano do Brasil,1753
GO,Araguapaz,1754
GO,Arenópolis,1755
GO,Cachoeira Dourada,1756
GO,Doverlândia,1757
GO,Indiara,1758
GO,Campinaçu,1759
GO,Santa Isabel,1760
GO,Novo Planalto,1761
GO,Palestina de Goiás,1762
GO,Santa Fé de Goiás,1763
GO,São João da Paraúna,1764
GO,São Luíz do Norte,1765
GO,São Miguel do Passa Quatro,1766
GO,Senador Canedo,1767
GO,Simolândia,1768
GO,Teresina de Goiás,1769
GO,Trombas,1770
GO,Turvelândia,1771
GO,Adelândia,1772
GO,Água Fria de Goiás,1773
GO,Bonfinópolis,1774
GO,Campos Verdes,1775
GO,Cezarina,1776
GO,Colinas do Sul,1777
GO,Edealina,1778
GO,Faina,1779
GO,Gouvelândia,1780
GO,Itaguari,1781
GO,Matrinchã,1782
GO,Mimoso de Goiás,1783
GO,Montividiu,1784
GO,Morro Agudo de Goiás,1785
GO,Guarinos,1786
GO,Rio Quente,1787
MA,Alto Alegre do Pindare,1788
MA,Pindaré Mirim,1789
MA,Santa Inês,1790
MA,São Luís,1791
MA,Água Doce do Maranhão,1792
MA,Alto Alegre do Maranhão,1793
MA,Amapá do Maranhão,1794
MA,Apicum-Açu,1795
MA,Araguanã,1796
MA,Bacabeira,1797
MA,Bacurituba,1798
MA,Belágua,1799
MA,Bela Vista do Maranhão,1800
MA,Bernardo do Mearim,1801
MA,Boa Vista do Gurupi,1802
MA,Bom Jesus das Selvas,1803
MA,Bom Lugar,1804
MA,Brejo de Areia,1805
MA,Buriticupu,1806
MA,Buritirana,1807
MA,Cachoeira Grande,1808
MA,Campestre do Maranhão,1809
MA,Capinzal do Norte,1810
MA,Central do Maranhão,1811
MA,Centro do Guilherme,1812
MA,Centro Novo do Maranhão,1813
MA,Cidelândia,1814
MA,Conceição do Lago-Açu,1815
MA,Davinópolis,1816
MA,Feira Nova do Maranhão,1817
MA,Fernando Falcão,1818
MA,Formosa da Serra Negra,1819
MA,Governador Edson Lobão,1820
MA,Governador Luiz Rocha,1821
MA,Governador Newton Bello,1822
MA,Governador Nunes Freire,1823
MA,Igarapé do Meio,1824
MA,Itaipava do Grajaú,1825
MA,Itinga do Maranhão,1826
MA,Jatobá,1827
MA,Jenipapo dos Vieiras,1828
MA,Junco do Maranhão,1829
MA,Lagoa do Mato,1830
MA,Lago dos Rodrigues,1831
MA,Lagoa Grande do Maranhão,1832
MA,Lajeado Novo,1833
MA,Maracaçumé,1834
MA,Marajá do Sena,1835
MA,Maranhãozinho,1836
MA,Matões do Norte,1837
MA,Milagres do Maranhão,1838
MA,Nova Colinas,1839
MA,Nova Olinda do Maranhão,1840
MA,Olinda Nova do Maranhão,1841
MA,Paulino Neves,1842
MA,Pedro do Rosário,1843
MA,Peritoró,1844
MA,Porto Rico do Maranhão,1845
MA,Presidente Médici,1846
MA,Presidente Sarney,1847
MA,Raposa,1848
MA,Ribamar Fiquene,1849
MA,Santa Filomena do Maranhão,1850
MA,Santana do Maranhão,1851
MA,Santo Amaro do Maranhão,1852
MA,São Domingos do Azeitão,1853
MA,São Francisco do Brejão,1854
MA,São João do Carú,1855
MA,São João do Paraíso,1856
MA,São João do Soter,1857
MA,São José dos Basílios,1858
MA,São Pedro da Água Branca,1859
MA,São Pedro dos Crentes,1860
MA,São Raimundo do Doca Bezerra,1861
MA,São Roberto,1862
MA,Satubinha,1863
MA,Senador Alexandre Costa,1864
MA,Senador La Roque,1865
MA,Serrano do Maranhão,1866
MA,Sucupira do Riachão,1867
MA,Trizidela do Vale,1868
MA,Tufilândia,1869
MA,Turilândia,1870
MA,Vila Nova dos Martírios,1871
MA,Afonso Cunha,1872
MA,Alcântara,1873
MA,Aldeias Altas,1874
MA,Altamira do Maranhão,1875
MA,Alto Parnaíba,1876
MA,Amarante do Maranhão,1877
MA,Anajatuba,1878
MA,Anapurus,1879
MA,Araioses,1880
MA,Arari,1881
MA,Axixá,1882
MA,Bacabal,1883
MA,Bacuri,1884
MA,Balsas,1885
MA,Barão de Grajaú,1886
MA,Barra do Corda,1887
MA,Barreirinhas,1888
MA,Benedito Leite,1889
MA,Bequimão,1890
MA,Brejo,1891
MA,Buriti,1892
MA,Buriti Bravo,1893
MA,Cajapió,1894
MA,Cajari,1895
MA,Cândido Mendes,1896
MA,Cantanhede,1897
MA,Carolina,1898
MA,Carutapera,1899
MA,Caxias,1900
MA,Chapadinha,1901
MA,Codó,1902
MA,Coelho Neto,1903
MA,Colinas,1904
MA,Coroatá,1905
MA,Cururupu,1906
MA,Dom Pedro,1907
MA,Duque Bacelar,1908
MA,Esperantinópolis,1909
MA,Fortaleza dos Nogueiras,1910
MA,Fortuna,1911
MA,Godofredo Viana,1912
MA,Imperatriz,1913
MA,Gonçalves Dias,1914
MA,Governador Archer,1915
MA,Timon,1916
MA,Açailandia,1917
MA,Graça Aranha,1918
MA,Grajaú,1919
MA,Guimarães,1920
MA,Humberto de Campos,1921
MA,Icatu,1922
MA,Igarapé Grande,1923
MA,São Luís Gonzaga do Maranhão,1924
MA,Itapecuru Mirim,1925
MA,João Lisboa,1926
MA,Joselândia,1927
MA,Lago da Pedra,1928
MA,Lago do Junco,1929
MA,Lago Verde,1930
MA,Lima Campos,1931
MA,Loreto,1932
MA,Luís Domingues,1933
MA,Magalhães de Almeida,1934
MA,Mata Roma,1935
MA,Matinha,1936
MA,Matões,1937
MA,Mirador,1938
MA,Mirinzal,1939
MA,Monção,1940
MA,Montes Altos,1941
MA,Morros,1942
MA,Nina Rodrigues,1943
MA,Nova Iorque,1944
MA,Olho D'água das Cunhãs,1945
MA,Paço do Lumiar,1946
MA,Palmeirândia,1947
MA,Paraibano,1948
MA,Parnarama,1949
MA,Passagem Franca,1950
MA,Pastos Bons,1951
MA,Pedreiras,1952
MA,Penalva,1953
MA,Peri Mirim,1954
MA,Pinheiro,1955
MA,Pio Xii,1956
MA,Pirapemas,1957
MA,Poção de Pedras,1958
MA,Porto Franco,1959
MA,Presidente Dutra,1960
MA,Presidente Juscelino,1961
MA,Presidente Vargas,1962
MA,Primeira Cruz,1963
MA,Riachão,1964
MA,São José de Ribamar,1965
MA,Rosário,1966
MA,Sambaíba,1967
MA,Santa Helena,1968
MA,Santa Luzia,1969
MA,Santa Quitéria do Maranhão,1970
MA,Santa Rita,1971
MA,Santo Antônio dos Lopes,1972
MA,São Benedito do Rio Preto,1973
MA,São Bento,1974
MA,São Bernardo,1975
MA,São Domingos do Maranhão,1976
MA,São Félix de Balsas,1977
MA,São Francisco do Maranhão,1978
MA,São João Batista,1979
MA,São João dos Patos,1980
MA,São Mateus do Maranhão,1981
MA,São Raimundo das Mangabeiras,1982
MA,São Vicente Ferrer,1983
MA,Sítio Novo,1984
MA,Sucupira do Norte,1985
MA,Tasso Fragoso,1986
MA,Timbiras,1987
MA,Tuntum,1988
MA,Turiaçu,1989
MA,Tutóia,1990
MA,Urbano Santos,1991
MA,Vargem Grande,1992
MA,Viana,1993
MA,Vitória do Mearim,1994
MA,Vitorino Freire,1995
MA,Bom Jardim,1996
MA,Paulo Ramos,1997
MA,Estreito,1998
MA,Arame,1999
MA,Miranda do Norte,2000
MA,Santa Luzia do Paruá,2001
MA,Zé Doca,2002
MS,Corumba,2003
MS,Caarapo,2004
MS,Campo Grande,2005
MS,Rio Verde de Mato Grosso,2006
MS,Paranaiba,2007
MS,Coxim,2008
MS,Alcinópolis,2009
MS,Nova Alvorada do Sul,2010
MS,Novo Horizonte do Sul,2011
MS,Japorã,2012
MS,Laguna Carapã,2013
MS,Ladario,2014
MS,Água Clara,2015
MS,Amambaí,2016
MS,Anastácio,2017
MS,Anaurilândia,2018
MS,Antônio João,2019
MS,Aparecida do Taboado,2020
MS,Aquidauana,2021
MS,Bandeirantes,2022
MS,Bataguassu,2023
MS,Batayporã,2024
MS,Bela Vista,2025
MS,Bonito,2026
MS,Brasilândia,2027
MS,Camapuã,2028
MS,Município Ignorado - Ms,2029
MS,Caracol,2030
MS,Cassilândia,2031
MS,Corguinho,2032
MS,Dourados,2033
MS,Fátima do Sul,2034
MS,Glória de Dourados,2035
MS,Guia Lopes da Laguna,2036
MS,Iguatemi,2037
MS,Inocência,2038
MS,Itaporã,2039
MS,Ivinhema,2040
MS,Jaraguari,2041
MS,Jardim,2042
MS,Jateí,2043
MS,Maracaju,2044
MS,Miranda,2045
MS,Naviraí,2046
MS,Nioaque,2047
MS,Nova Andradina,2048
MS,Pedro Gomes,2049
MS,Ponta Porã,2050
MS,Porto Murtinho,2051
MS,Ribas do Rio Pardo,2052
MS,Rio Brilhante,2053
MS,Rio Negro,2054
MS,Rochedo,2055
MS,Sidrolândia,2056
MS,Terenos,2057
MS,Três Lagoas,2058
MS,Angélica,2059
MS,Aral Moreira,2060
MS,Eldorado,2061
MS,Deodápolis,2062
MS,Mundo Novo,2063
MS,Vicentina,2064
MS,Paranhos,2065
MS,Sonora,2066
MS,Chapadão do Sul,2067
MS,Dois Irmãos do Buriti,2068
MS,Bodoquena,2069
MS,Costa Rica,2070
MS,Douradina,2071
MS,Santa Rita do Pardo,2072
MS,Itaquiraí,2073
MS,São Gabriel do Oeste,2074
MS,Selvíria,2075
MS,Sete Quedas,2076
MS,Tacuru,2077
MS,Taquarussu,2078
MS,Juti,2079
MS,Coronel Sapucaia,2080
MT,Araputanga,2081
MT,Arenápolis,2082
MT,Cotriguaçu,2083
MT,Planalto da Serra,2084
MT,São Pedro da Cipa,2085
MT,Pontal do Araguaia,2086
MT,Querência,2087
MT,Ribeirãozinho,2088
MT,Porto Estrela,2089
MT,Nova Marilândia,2090
MT,Nova Maringá,2091
MT,Santo Afonso,2092
MT,Nova Bandeirantes,2093
MT,Nova Monte Verde,2094
MT,Nova Guarita,2095
MT,Nobres,2096
MT,Tabaporã,2097
MT,Alto Boa Vista,2098
MT,Canabrava do Norte,2099
MT,Confresa,2100
MT,São José do Xingu,2101
MT,Glória D'oeste,2102
MT,Lambari D'oeste,2103
MT,Cuiaba,2104
MT,Varzea Grande,2105
MT,Barra do Garças,2106
MT,Campos de Júlio,2107
MT,Carlinda,2108
MT,Feliz Natal,2109
MT,Gaúcha do Norte,2110
MT,Nova Lacerda,2111
MT,Nova Ubiratã,2112
MT,Novo Mundo,2113
MT,Sapezal,2114
MT,União do Sul,2115
MT,Bom Jesus do Araguaia,2116
MT,Colniza,2117
MT,Conquista D'oeste,2118
MT,Curvelândia,2119
MT,Nova Nazaré,2120
MT,Nova Santa Helena,2121
MT,Novo Santo Antônio,2122
MT,Rondolândia,2123
MT,Santa Cruz do Xingu,2124
MT,Santa Rita do Trivelato,2125
MT,Santo Antônio do Leste,2126
MT,Serra Nova Dourada,2127
MT,Vale de São Domingos,2128
MT,São José do Povo,2129
MT,Colíder,2130
MT,Nova Brasilândia,2131
MT,Paranatinga,2132
MT,Sinop,2133
MT,Alta Floresta,2134
MT,Jauru,2135
MT,São José dos Quatro Marcos,2136
MT,Rio Branco,2137
MT,Salto do Céu,2138
MT,Pontes e Lacerda,2139
MT,Acorizal,2140
